id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
61948135,2018-09-15 8:21:11 AM GMT+05:30,2018-09-15,2018-09-15 02:51:11 UTC,Mumbai,849623,saswatmishra14,2020-10-07 14:45:29 UTC,2021-01-13 08:12:19 UTC,research,,https://www.inaturalist.org/observations/61948135,https://static.inaturalist.org/photos/99191522/medium.jpeg?1602081937,,"",,3,0,false,2,"Gujarat 370650, India",23.2435521644,69.1953173652,219,219,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62209066,2020-10-10 10:41:00 AM CST,2020-10-10,2020-10-10 10:41:00 UTC,UTC,3724702,wendy_valladares,2020-10-10 16:42:43 UTC,2020-10-10 16:42:56 UTC,casual,,https://www.inaturalist.org/observations/62209066,https://static.inaturalist.org/photos/99643568/medium.jpeg?1602348173,,"",Zoológico ,0,0,true,2,"Lomas del Guijarro Sur, Tegucigalpa, Honduras",14.0929569111,-87.1776546165,1201,1201,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62246037,Sat Oct 10 2020 14:33:20 GMT-0700 (PDT),2020-10-10,2020-10-10 21:33:20 UTC,Pacific Time (US & Canada),3604214,alexabrig,2020-10-10 22:49:17 UTC,2020-10-10 22:49:45 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/62246037,https://inaturalist-open-data.s3.amazonaws.com/photos/99704928/medium.jpg?1602370168,,"",,0,0,true,3,"Santa Ana Zoo at Prentice Park, Santa Ana, CA, US",33.74431167,-117.84233,10,10,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62315734,Thu Oct 08 2020 16:48:42 GMT-0400 (EDT),2020-10-08,2020-10-08 20:48:42 UTC,Eastern Time (US & Canada),3657438,peter1164,2020-10-11 17:08:26 UTC,2020-10-11 17:08:37 UTC,casual,,https://www.inaturalist.org/observations/62315734,https://static.inaturalist.org/photos/99826827/medium.jpg?1602436115,,"","",0,0,false,3,"",,,,,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
62379098,Sun Oct 11 2020 16:05:01 GMT-0600 (CST),2020-10-11,2020-10-11 16:05:01 UTC,UTC,3669196,nelly_herrera,2020-10-12 06:04:20 UTC,2020-10-12 14:44:07 UTC,casual,,https://www.inaturalist.org/observations/62379098,https://static.inaturalist.org/photos/99937357/medium.jpg?1602482876,,"",Observe este camello en un Zoológico muy famoso de Honduras. ,1,0,true,3,"Santa Cruz De Yojoa, Cortés, HN",14.97861167,-87.83813667,4,4,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62388884,2020/02/19 10:35 AM CET,2020-02-19,2020-02-19 09:35:00 UTC,Vienna,1471889,lrasran,2020-10-12 11:13:13 UTC,2020-11-20 07:21:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/62388884,https://inaturalist-open-data.s3.amazonaws.com/photos/99953210/medium.jpeg?1602500940,,"",,0,0,false,,"al-Qabil, Oman",22.601445,58.1875966667,,,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62524864,2014/09/14 8:28 AM AEST,2014-09-14,2014-09-13 22:28:00 UTC,Sydney,2322217,crapgame,2020-10-14 00:25:04 UTC,2021-01-13 19:53:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62524864,https://inaturalist-open-data.s3.amazonaws.com/photos/100192495/medium.jpg?1602634881,,"Australia, sunrise, Qld, Queensland, Epsilion Station, camel, fauna",White coloured camel.,3,0,false,,"Cameron Corner QLD 4492, Australia",-28.3298669444,141.3898,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62711316,2007/12/31 10:43 AM HST,2007-12-31,2007-12-31 20:43:00 UTC,Hawaii,1355499,joaotiagotavares,2020-10-16 15:02:42 UTC,2021-03-29 18:27:01 UTC,research,,https://www.inaturalist.org/observations/62711316,https://static.inaturalist.org/photos/100519211/medium.jpeg?1602857219,,"","",3,0,false,,"Abo Redis, South Sinai Governorate, Egito",28.7012963573,33.6690971013,19116,19116,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
62878173,2008-02-12 7:32:51 AM GMT+10:30,2008-02-12,2008-02-11 21:02:51 UTC,Australia/Adelaide,3709579,emma1049,2020-10-18 09:44:17 UTC,2021-01-13 08:11:08 UTC,research,,https://www.inaturalist.org/observations/62878173,https://static.inaturalist.org/photos/100821619/medium.jpeg?1603014263,,"",,3,0,false,2,"Petermann NT 0872, Australia",-24.2887718465,131.5646910667,783,783,,,false,gps,gps,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63054326,Tue Jan 14 2020 15:00:37 GMT-0500 (EST),2020-01-14,2020-01-14 20:00:37 UTC,Eastern Time (US & Canada),3765158,oli_lawless,2020-10-19 23:54:30 UTC,2021-01-13 08:10:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63054326,https://inaturalist-open-data.s3.amazonaws.com/photos/101133246/medium.jpg?1603151675,,"","",4,0,false,3,"RR702, Meknès-Tafilalet, MA",31.5146783333,-4.588995,7,7,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63164050,Wed Oct 21 2020 10:03:36 GMT-0400 (EDT),2020-10-21,2020-10-21 14:03:36 UTC,Eastern Time (US & Canada),3769855,mollyyh,2020-10-21 14:04:25 UTC,2020-10-21 14:29:13 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/63164050,https://inaturalist-open-data.s3.amazonaws.com/photos/101330066/medium.jpg?1603290549,,"","",0,0,true,3,"Tenth St, Vero Beach, FL, US",27.6205273411,-80.5727921341,351,351,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
63201937,Sun Oct 18 2020 12:44:55 GMT-0600 (MDT),2020-10-18,2020-10-18 18:44:55 UTC,Mountain Time (US & Canada),3771901,kaileyrhiane,2020-10-21 22:41:57 UTC,2020-10-21 22:43:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/63201937,https://inaturalist-open-data.s3.amazonaws.com/photos/101393411/medium.jpg?1603320122,,"","",0,0,true,3,"Canones, NM, US",36.218145,-106.5202333333,,,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
63255133,2019-12-09T08:55:34-05:00,2019-12-09,2019-12-09 13:55:34 UTC,America/New_York,3579296,kismatz,2020-10-22 17:29:46 UTC,2020-10-22 17:29:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/63255133,https://inaturalist-open-data.s3.amazonaws.com/photos/101487419/medium.jpeg?1603387792,,"",,0,0,false,333,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63476084,2014/10/19 3:48 PM MSK,2014-10-19,2014-10-19 11:48:00 UTC,Moscow,3755674,biray_p,2020-10-25 12:57:12 UTC,2020-10-25 12:57:12 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/63476084,https://inaturalist-open-data.s3.amazonaws.com/photos/101871073/medium.jpeg?1603627993,,"",,0,0,true,,"Çiğli/İzmir, Türkiye",38.4910345754,26.9636678696,500,500,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63518681,Sat Oct 24 2020 17:55:54 GMT-0500 (CDT),2020-10-24,2020-10-24 17:55:54 UTC,UTC,3683345,nikolvera,2020-10-25 21:07:13 UTC,2020-10-25 21:07:41 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/63518681,https://inaturalist-open-data.s3.amazonaws.com/photos/101950969/medium.jpg?1603660044,,"","",0,0,true,3,"Epazoyucan, HGO, MX",20.0389294347,-98.6494086505,16024,16024,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
63573010,2018/07/16 2:19 PM CEST,2018-07-16,2018-07-16 12:19:00 UTC,Paris,1770936,koenbetjes,2020-10-26 15:39:21 UTC,2021-01-13 08:10:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63573010,https://inaturalist-open-data.s3.amazonaws.com/photos/102050095/medium.jpeg?1603726752,,"","",3,0,false,,"Samburu, Kenia",-3.7905333513,39.2577880857,977,977,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63767722,2006-05-20,2006-05-20,,Eastern Time (US & Canada),2432467,peterkelly1,2020-10-29 15:55:29 UTC,2021-01-13 08:10:11 UTC,research,,https://www.inaturalist.org/observations/63767722,https://static.inaturalist.org/photos/102398551/medium.jpg?1603986864,,"","",2,0,false,,"Bedourie QLD 4829, Australia",-23.985747358,138.2675560312,3028,3028,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63793046,2006-06-03,2006-06-03,,Eastern Time (US & Canada),2432467,peterkelly1,2020-10-29 23:45:12 UTC,2021-01-13 08:09:51 UTC,research,,https://www.inaturalist.org/observations/63793046,https://static.inaturalist.org/photos/102443512/medium.jpg?1604015065,,"","",3,0,false,,"Bedourie QLD 4829, Australia",-23.8135463784,138.5603882586,6432,6432,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
63917475,2020/02/20 7:01 AM CET,2020-02-20,2020-02-20 06:01:00 UTC,Paris,2615890,joeybom,2020-10-31 22:07:00 UTC,2021-01-13 08:09:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63917475,https://inaturalist-open-data.s3.amazonaws.com/photos/102665488/medium.jpeg?1604181596,,"","",2,0,false,,"Ash Sharqiyah gouvernement, Oman",22.4733401613,59.7676087029,61,61,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64117424,2010/04/10 10:18 AM EDT,2010-04-10,2010-04-10 14:18:00 UTC,Eastern Time (US & Canada),113793,markread,2020-11-03 17:30:10 UTC,2021-03-29 18:26:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64117424,https://inaturalist-open-data.s3.amazonaws.com/photos/103029060/medium.jpeg?1604424307,,"Egypt, 2010, April, Sinai, Mammal, Camel, Mountains, Mountain","",5,0,false,,"Sewage Lagoons, Sharm El-Sheikh, Qesm Sharm Ash Sheikh, South Sinai Governorate, Egypt",27.9385701049,34.3004737385,200,200,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64150439,2020-10-31 5:44:00 AM CST,2020-10-31,2020-10-31 05:44:00 UTC,UTC,3721464,carlos_mendoza,2020-11-04 02:44:57 UTC,2020-11-04 02:45:06 UTC,casual,,https://www.inaturalist.org/observations/64150439,https://static.inaturalist.org/photos/103088525/medium.jpeg?1604457904,,"",En el zoologico,0,0,true,2,Joya Grande,14.0330721075,-87.0599281043,2014,2014,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64214995,2020/10/29 6:19 PM PDT,2020-10-29,2020-10-30 01:19:00 UTC,Pacific Time (US & Canada),3521900,ashley-orr,2020-11-05 02:20:00 UTC,2020-11-05 02:26:09 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64214995,https://www.inaturalist.org/assets/copyright-infringement-medium.png,,"",,1,0,true,,"Santa Ysabel, CA 92070, USA",33.1091684,-116.673794,713,713,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64226091,2020-11-05 9:18:43 AM GMT+01:00,2020-11-05,2020-11-05 08:18:43 UTC,Amsterdam,3812768,reda_touat,2020-11-05 08:19:19 UTC,2021-02-19 13:24:37 UTC,casual,,https://www.inaturalist.org/observations/64226091,https://static.inaturalist.org/photos/103221615/medium.jpeg?1604564363,,"",,1,0,true,2,Tamanrasset,22.7900438563,5.5193266645,152767,152767,,,false,gps,gps,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64229422,2013/04/28 5:37 PM MSK,2013-04-28,2013-04-28 13:37:00 UTC,Moscow,2926219,irinabobyleva,2020-11-05 10:35:51 UTC,2020-11-05 10:35:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64229422,https://inaturalist-open-data.s3.amazonaws.com/photos/103227516/medium.jpeg?1604572423,,"","",0,0,true,,"Agadir-Ida-Ou Tanane Province, Марокко",30.524424424,-9.6731060782,14948,14948,,,false,,,Одногорбый Верблюд,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64229964,2013/04/30 8:23 PM MSK,2013-04-30,2013-04-30 16:23:00 UTC,Moscow,2926219,irinabobyleva,2020-11-05 11:01:21 UTC,2020-11-05 11:01:21 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64229964,https://inaturalist-open-data.s3.amazonaws.com/photos/103228672/medium.jpeg?1604574003,,"","",0,0,true,,"Agadir-Ida-Ou Tanane Province, Марокко",30.524424424,-9.6731060782,14948,14948,,,false,,,Одногорбый Верблюд,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64342819,2020-11-07 9:13:02 AM GMT+04:00,2020-11-07,2020-11-07 05:13:02 UTC,Abu Dhabi,3342403,naoiseroche,2020-11-07 05:17:44 UTC,2020-11-07 05:18:01 UTC,casual,,https://www.inaturalist.org/observations/64342819,https://static.inaturalist.org/photos/103428877/medium.jpeg?1604726278,,"",They are having some food in my camp and are annoying me. ,0,0,false,2,,,,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64486217,2020/11/08 7:50 PM -0500,2020-11-08,2020-11-09 00:50:00 UTC,Lima,3788323,maria_cristina_guijarro_cornejo,2020-11-09 01:09:47 UTC,2020-11-16 13:59:56 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64486217,https://inaturalist-open-data.s3.amazonaws.com/photos/103682955/medium.jpeg?1604884031,,"",,1,0,true,,"12400 SW 152nd St, Miami, FL 33177, EE. UU.",25.6118869,-80.3976917,100,100,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64559155,Sun Dec 20 2015 10:48:50 GMT-0500 (EST),2015-12-20,2015-12-20 15:48:50 UTC,Eastern Time (US & Canada),3824748,kacey_fulcher,2020-11-09 23:54:26 UTC,2020-11-16 02:07:43 UTC,casual,,https://www.inaturalist.org/observations/64559155,https://static.inaturalist.org/photos/103808172/medium.jpg?1604966070,,"","",1,0,true,3,"",,,,,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64574046,Sun Jul 05 2020 17:01:53 GMT-0400 (EDT),2020-07-05,2020-07-05 21:01:53 UTC,Eastern Time (US & Canada),3781399,halam,2020-11-10 03:37:49 UTC,2020-11-10 03:38:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64574046,https://inaturalist-open-data.s3.amazonaws.com/photos/103834454/medium.jpg?1604979481,,"",Camel,0,0,true,3,"Louisville Zoo, Louisville, KY, US",38.20553667,-85.70381167,24,24,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
64624922,Tue Dec 25 2018 05:25:00 GMT-0800 (PST),2018-12-25,2018-12-25 05:25:00 UTC,UTC,3686914,bobbyjon,2020-11-10 21:29:36 UTC,2020-11-12 01:04:53 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64624922,https://inaturalist-open-data.s3.amazonaws.com/photos/103923089/medium.jpg?1605044123,,"","",1,0,true,3,"Jefferson Ave, Redwood City, CA, US",37.4874483741,-122.2282244641,738,738,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
64656138,,,,UTC,3830087,hktkpstudent,2020-11-11 07:09:02 UTC,2020-11-11 07:09:08 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64656138,https://www.inaturalist.org/assets/copyright-infringement-medium.png,,"","I almost die for taking this picture 
",0,0,false,3,"",,,,,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
64749256,Thu Nov 12 2020 12:33:14 GMT-0500 (EST),2020-11-12,2020-11-12 17:33:14 UTC,Eastern Time (US & Canada),3609510,alexaarredondo,2020-11-12 21:05:59 UTC,2020-11-12 21:06:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/64749256,https://inaturalist-open-data.s3.amazonaws.com/photos/104151381/medium.jpg?1605215166,,"","",0,0,true,3,"Louisville Zoo, Louisville, KY, US",38.20572,-85.7038633333,20,20,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
64757643,2020/02/24 12:16 PM CET,2020-02-24,2020-02-24 11:16:00 UTC,Paris,2615890,joeybom,2020-11-12 23:37:39 UTC,2021-01-13 08:09:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64757643,https://inaturalist-open-data.s3.amazonaws.com/photos/104165728/medium.jpeg?1605223915,,"","",3,0,false,,"Dhofar, Oman",17.0820071157,54.4368097319,8,8,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65026229,2020-10-04,2020-10-04,,Eastern Time (US & Canada),3844112,justinkeem,2020-11-16 18:40:40 UTC,2020-12-08 04:28:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65026229,https://inaturalist-open-data.s3.amazonaws.com/photos/104629444/medium.png?1605552038,,"",Camel meat ordered from Blackwing meats.,1,0,true,,Lack county Illionis,42.368936,-87.827153,67729,67729,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65056402,2020-11-17 8:34:21 AM GMT+05:30,2020-11-17,2020-11-17 03:04:21 UTC,Chennai,2868361,deepug,2020-11-17 03:45:11 UTC,2020-11-22 15:56:35 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65056402,https://inaturalist-open-data.s3.amazonaws.com/photos/104683399/medium.jpeg?1605584727,,"",,0,0,true,2,"Gutti - Nellore SH 57, beside Band Of Baroda, Badvel, Andhra Pradesh 516227, India",14.736473,79.0512559722,,,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65148431,,,,Europe/Madrid,3843158,fancyferret,2020-11-18 14:01:49 UTC,2020-11-18 23:53:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65148431,https://inaturalist-open-data.s3.amazonaws.com/photos/104819803/medium.jpeg?1605708114,,"",,0,0,true,333,Al Haouz,31.4653593371,-8.0098036677,9171,9171,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65329088,2020-11-13 1:11:33 PM EST,2020-11-13,2020-11-13 18:11:33 UTC,Eastern Time (US & Canada),3158103,angelesporta,2020-11-21 13:14:19 UTC,2020-11-21 13:14:42 UTC,casual,,https://www.inaturalist.org/observations/65329088,https://static.inaturalist.org/photos/105129104/medium.jpeg?1605964463,,"",,0,0,true,2,"Puebla, Pue., México",18.9342361111,-98.1303333333,,,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65360612,2020-11-21 4:00:14 PM CST,2020-11-21,2020-11-21 16:00:14 UTC,UTC,3671310,del_recuerdo_lo_mejor,2020-11-21 22:08:22 UTC,2020-11-21 22:08:40 UTC,casual,,https://www.inaturalist.org/observations/65360612,https://static.inaturalist.org/photos/105184410/medium.jpeg?1605996517,,"",,0,0,true,2,,,,8,30981,private,,true,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65456900,2013-04-12,2013-04-12,,UTC,3668289,yadiramabel,2020-11-23 04:52:59 UTC,2020-11-23 14:08:57 UTC,casual,,https://www.inaturalist.org/observations/65456900,https://static.inaturalist.org/photos/105387150/medium.jpeg?1606140522,,"",,0,0,true,2,Zoo Joya Grande,14.9817530775,-87.8893382102,212,212,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65500533,,,,UTC,3861373,emiliano_guzm1n,2020-11-24 00:25:24 UTC,2020-11-24 00:25:24 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65500533,https://inaturalist-open-data.s3.amazonaws.com/photos/105438072/medium.jpg?1606177447,,"",,0,0,false,,,,,,,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65533816,,,,UTC,3862413,olciopolcio,2020-11-24 15:40:46 UTC,2020-11-24 15:47:19 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65533816,https://inaturalist-open-data.s3.amazonaws.com/photos/105495009/medium.jpg?1606232837,,"",,0,0,true,2,Zoo Gdańsk,54.4129007156,18.5345085338,349,349,,,false,gps,gps,Wielbłąd jednogarbny,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65576075,2020-11-24 4:29:13 PM GMT+05:30,2020-11-24,2020-11-24 10:59:13 UTC,New Delhi,3008834,abhishekpawar,2020-11-25 08:35:22 UTC,2020-11-25 12:31:42 UTC,casual,CC-BY-SA,https://www.inaturalist.org/observations/65576075,https://inaturalist-open-data.s3.amazonaws.com/photos/105569428/medium.jpeg?1606293353,,"",,1,0,true,2,"146 Ahilya Bhavan, Behind, Ward No 17, Irrigation Colony, Sanawad, Madhya Pradesh 451111, India",22.1862468611,76.0640563889,,,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65649566,,,,UTC,3866788,devo2335,2020-11-26 18:58:19 UTC,2020-11-26 18:58:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65649566,https://inaturalist-open-data.s3.amazonaws.com/photos/105699909/medium.jpg?1606417104,,"","",0,0,false,3,"",,,,,,,false,,,"",Camelus dromedarius,Dromedary Camel,Mammalia,81542
65700077,2019-02-11,2019-02-11,,UTC,3867848,milache,2020-11-27 17:41:56 UTC,2020-11-27 17:42:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/65700077,https://inaturalist-open-data.s3.amazonaws.com/photos/105788061/medium.jpeg?1606498922,,"",,0,0,true,2,Фукуок,10.2898507645,103.9840199053,21079,21079,,,false,gps,gps,Одногорбый верблюд,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65803331,2010/05/04 8:27 PM +0300,2010-05-04,2010-05-04 17:27:00 UTC,Istanbul,2692769,terolinjama,2020-11-29 08:33:57 UTC,2021-03-29 18:26:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65803331,https://inaturalist-open-data.s3.amazonaws.com/photos/105974064/medium.jpg?1606637605,,"",,5,0,false,,"Marsa Alam, Red Sea Governorate, Egypti",23.5336400181,35.4916149757,122,122,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
65840601,2017/09/05 6:48 AM MSK,2017-09-05,2017-09-05 03:48:00 UTC,Moscow,3869962,vongrat_k,2020-11-29 21:16:35 UTC,2020-11-29 21:16:35 UTC,casual,,https://www.inaturalist.org/observations/65840601,https://static.inaturalist.org/photos/106039975/medium.jpeg?1606684463,,"",,0,0,true,,"Элликкалинский район, Узбекистан",42.0113214,61.0283216,404,404,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
