id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
56945097,Wed Aug 19 2020 12:31:18 GMT-0400 (EDT),2020-08-19,2020-08-19 12:31:18 -0400,Eastern Time (US & Canada),272799,gnjax,2020-08-19 12:32:59 -0400,2020-12-09 22:46:02 -0500,research,,https://www.inaturalist.org/observations/56945097,https://static.inaturalist.org/photos/90808539/medium.jpg?1597863418,,"",,1,0,false,3,"Waddingham Rd, Evans Mills, NY, US",44.07413883,-75.87096333,15,15,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56948754,2020/08/15 12:14 PM EEST,2020-08-15,2020-08-15 05:14:00 -0400,Athens,396990,kostaszontanos,2020-08-19 13:13:38 -0400,2020-08-20 14:30:19 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56948754,https://inaturalist-open-data.s3.amazonaws.com/photos/90792802/medium.jpeg?1597857212,,"",,1,0,false,,"Περιφέρεια Δυτικής Μακεδονίας, Ελλάδα",40.5182673195,21.2567081056,244,244,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56964137,2020/08/19 5:36 PM CEST,2020-08-19,2020-08-19 11:36:00 -0400,Paris,1546239,louis_raginwulf,2020-08-19 16:09:43 -0400,2021-02-23 19:13:10 -0500,needs_id,,https://www.inaturalist.org/observations/56964137,https://static.inaturalist.org/photos/90818972/medium.jpg?1597867244,,"","",1,0,false,,foucart,49.616072,0.597272,446,446,,,false,,manual,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56984110,Mon Sep 02 2019 06:52:07 GMT-0500 (CDT),2019-09-02,2019-09-02 02:52:07 -0400,UTC,2983017,robinivanvilla,2020-08-19 20:17:26 -0400,2020-08-19 20:19:11 -0400,research,,https://www.inaturalist.org/observations/56984110,https://static.inaturalist.org/photos/90854772/medium.jpg?1597882649,,"",,1,0,false,3,"Köllnischer Park, Berlin, Berlin, DE",52.51292,13.4150883333,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56988094,Wed Aug 19 2020 18:26:26 GMT-0400 (EDT),2020-08-19,2020-08-19 18:26:26 -0400,Eastern Time (US & Canada),3410173,cubits,2020-08-19 21:11:44 -0400,2020-08-20 10:12:37 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56988094,https://inaturalist-open-data.s3.amazonaws.com/photos/90861356/medium.jpg?1597885908,,"",,1,0,false,3,"The Arnold Arboretum of Harvard University, Boston, MA, US",42.30217,-71.12149167,315,315,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56990965,2020/08/19 3:20 PM EDT,2020-08-19,2020-08-19 15:20:00 -0400,Eastern Time (US & Canada),1114177,jonathan_mack,2020-08-19 21:50:56 -0400,2020-10-03 23:28:01 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/56990965,https://inaturalist-open-data.s3.amazonaws.com/photos/90865589/medium.jpeg?1597887766,,"","",2,0,false,,"Petrie Island, Ottawa, ON, Canada",45.5027503073,-75.4969202265,8,8,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
56998418,2020/08/18 3:29 PM EDT,2020-08-18,2020-08-18 15:29:00 -0400,Eastern Time (US & Canada),2040828,nsouc,2020-08-19 23:56:00 -0400,2020-10-03 01:26:15 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/56998418,https://inaturalist-open-data.s3.amazonaws.com/photos/90871105/medium.jpeg?1597890322,,"",,1,0,false,,"Sandy Hill, Ottawa, ON, Canada",45.4210916667,-75.68468,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57014010,2020-08-20 1:20:12 PM GMT+02:00,2020-08-20,2020-08-20 07:20:12 -0400,Africa/Johannesburg,2999242,udelalli,2020-08-20 07:19:19 -0400,2020-09-18 15:42:01 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57014010,https://inaturalist-open-data.s3.amazonaws.com/photos/90908465/medium.jpeg?1597922364,,"",,0,0,false,2,"UZA I Biozentrum Althanstra·e 14, 1090 Wien, Österreich",48.2306631656,16.3582952321,70,70,,,false,gps,gps,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
57016688,Thu Aug 20 2020 14:11:41 GMT+0200 (GMT+2),2020-08-20,2020-08-20 08:11:41 -0400,Africa/Johannesburg,3489714,karlsruhe_garden,2020-08-20 08:12:57 -0400,2020-08-20 13:50:08 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57016688,https://inaturalist-open-data.s3.amazonaws.com/photos/90912562/medium.jpg?1597925588,,"",,0,0,false,3,"Karlsruhe, DE-BW, DE",49.0046543223,8.3882242803,27,27,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
57037719,2020-08-20 5:37:16 PM GMT+03:00,2020-08-20,2020-08-20 10:37:16 -0400,Moscow,2529644,gezenadam,2020-08-20 12:22:28 -0400,2020-12-30 13:26:48 -0500,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/57037719,https://inaturalist-open-data.s3.amazonaws.com/photos/90946061/medium.jpeg?1597940565,,"",Çıralı,0,0,false,2,"Ulupınar, 07982 Kemer/Antalya, Türkiye",36.4108964,30.4737308,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57043729,Thu Aug 20 2020 11:12:00 GMT-0400 (EDT),2020-08-20,2020-08-20 11:12:00 -0400,Eastern Time (US & Canada),1828258,shetland33,2020-08-20 13:29:17 -0400,2020-12-09 22:45:54 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/57043729,https://inaturalist-open-data.s3.amazonaws.com/photos/90956479/medium.jpg?1597944562,,"",What kind of bee,2,0,false,3,"Erie County, US-PA, US",42.03341521,-80.2530670319,9,9,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57046605,2020/08/20 6:32 PM CEST,2020-08-20,2020-08-20 12:32:00 -0400,Berlin,2827685,odovacrius,2020-08-20 14:00:44 -0400,2021-02-16 10:35:08 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/57046605,https://inaturalist-open-data.s3.amazonaws.com/photos/90960631/medium.jpeg?1597946222,,"",,1,0,false,,"Roost, Luxemburg",49.7886046541,6.0724855155,6,6,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57051842,2020-08-20 7:57:00 PM GMT+02:00,2020-08-20,2020-08-20 13:57:00 -0400,Africa/Johannesburg,3107078,only_human,2020-08-20 14:58:32 -0400,2020-08-22 16:11:34 -0400,research,,https://www.inaturalist.org/observations/57051842,https://static.inaturalist.org/photos/90970773/medium.jpg?1597949917,,"",,1,0,false,2,"Urmitz, Deutschland",50.4095865329,7.5191414729,263,263,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57054935,Thu Aug 20 2020 09:04:48 GMT-0500 (CDT),2020-08-20,2020-08-20 05:04:48 -0400,UTC,2068256,loral,2020-08-20 15:27:13 -0400,2020-12-09 22:44:16 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/57054935,https://inaturalist-open-data.s3.amazonaws.com/photos/90975772/medium.jpg?1597951650,,"","",1,0,false,3,United States,46.8927603021,-96.683900352,12,26935,obscured,,true,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57069368,2020/08/19 7:21 PM CEST,2020-08-19,2020-08-19 13:21:00 -0400,Berlin,1715827,knuttutgut,2020-08-20 18:04:50 -0400,2020-08-22 15:49:20 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/57069368,https://inaturalist-open-data.s3.amazonaws.com/photos/90997352/medium.jpg?1597960282,,iNaturalist,,1,0,false,,"Hessen, DE",51.2571476284,9.8061862522,173,26229,obscured,,true,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
57074452,2020/08/20 7:29 AM EDT,2020-08-20,2020-08-20 07:29:00 -0400,Eastern Time (US & Canada),546466,marlacoppolino,2020-08-20 19:04:48 -0400,2021-01-05 22:53:20 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57074452,https://inaturalist-open-data.s3.amazonaws.com/photos/91007761/medium.jpeg?1597964650,,"",On hummingbird feeder,1,0,false,,"New York, US",42.5252979438,-76.4159991516,1701,27630,obscured,,true,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57101271,2020/08/20 8:20 AM CEST,2020-08-20,2020-08-20 02:20:00 -0400,Copenhagen,291957,natteheks,2020-08-21 03:01:16 -0400,2020-08-22 15:27:21 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57101271,https://inaturalist-open-data.s3.amazonaws.com/photos/91054623/medium.jpeg?1597992341,,"",,1,0,false,,Hjemme,55.0586446947,9.7414455995,2,2,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57106844,2020-08-21T11:27:19+02:00,2020-08-21,2020-08-21 05:27:19 -0400,UTC,3488975,sejemor,2020-08-21 05:28:06 -0400,2020-08-21 05:28:15 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57106844,https://inaturalist-open-data.s3.amazonaws.com/photos/91064577/medium.jpeg?1598002092,,"",,0,0,false,333,Soignies,50.5135383257,4.0149676669,98,98,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
57111888,2020/08/20 10:27 AM BST,2020-08-20,2020-08-20 05:27:00 -0400,London,1090844,warrener,2020-08-21 07:34:37 -0400,2020-12-31 08:35:48 -0500,research,,https://www.inaturalist.org/observations/57111888,https://static.inaturalist.org/photos/91072367/medium.jpg?1598009602,,"",,1,0,false,,"Worcestershire, UK",52.1042117609,-2.1711368242,15,15,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57128659,2020/08/21 10:27 AM EDT,2020-08-21,2020-08-21 10:27:00 -0400,Eastern Time (US & Canada),2701076,sabineart,2020-08-21 11:38:30 -0400,2020-08-23 13:31:03 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/57128659,https://static.inaturalist.org/photos/91099291/medium.jpg?1598024172,,"",,1,0,false,,"Hastings-On-Hudson, NY 10706, USA",40.9969071703,-73.8729491553,61,61,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57139897,2020/08/21 3:00 PM CEST,2020-08-21,2020-08-21 09:00:00 -0400,Paris,2090312,rebenice,2020-08-21 13:32:40 -0400,2020-08-21 13:35:39 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57139897,https://static.inaturalist.org/photos/91116900/medium.jpg?1598030959,,"","",0,0,false,,"Basse-Normandie, FR",49.2901901881,0.1497285136,,26550,obscured,,true,,,Guêpe Germanique,Vespula germanica,German Yellowjacket,Insecta,126155
57144159,2020-08-21 9:22:00 PM GMT+03:00,2020-08-21,2020-08-21 14:22:00 -0400,Baghdad,1354447,nickpapag,2020-08-21 14:21:00 -0400,2020-08-21 14:51:11 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/57144159,https://inaturalist-open-data.s3.amazonaws.com/photos/91124990/medium.jpeg?1598034070,,"",,1,0,false,2,"Περιβόλι 510 32, Ελλάδα",39.9796923576,21.1144948751,120,120,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57156435,Thu Aug 20 2020 19:24:48 GMT+0200 (GMT+2),2020-08-20,2020-08-20 13:24:48 -0400,Africa/Johannesburg,3428264,julja_p,2020-08-21 16:33:16 -0400,2020-08-22 15:25:34 -0400,research,,https://www.inaturalist.org/observations/57156435,https://static.inaturalist.org/photos/91144750/medium.jpg?1598042000,,"",,1,0,false,3,"Parc Omnisport Suzanne-Lenglen, Paris, Île-de-France, FR",48.83146333,2.26944667,14,14,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57159940,2020-08-21 1:06:26 PM EDT,2020-08-21,2020-08-21 13:06:26 -0400,Eastern Time (US & Canada),6564,jodycb,2020-08-21 17:16:24 -0400,2020-08-22 12:57:25 -0400,research,CC-BY,https://www.inaturalist.org/observations/57159940,https://inaturalist-open-data.s3.amazonaws.com/photos/91150711/medium.jpg?1598044605,,"",,1,0,false,2,"Newark, NY 14513, USA",43.0226579722,-77.060901,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57164899,2020-08-21 5:52:35 PM EDT,2020-08-21,2020-08-21 17:52:35 -0400,Eastern Time (US & Canada),3394850,gerryinthe6ix,2020-08-21 18:18:37 -0400,2020-08-21 19:48:47 -0400,research,,https://www.inaturalist.org/observations/57164899,https://static.inaturalist.org/photos/91158627/medium.jpeg?1598048331,,"",,1,0,false,2,"Toronto, ON M4L 1S4, Canada",43.6688055608,-79.3123958632,88,88,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57166600,2020-08-21T18:39:59-04:00,2020-08-21,2020-08-21 18:39:59 -0400,Eastern Time (US & Canada),487758,frwill48,2020-08-21 18:40:18 -0400,2021-01-05 22:53:05 -0500,needs_id,CC0,https://www.inaturalist.org/observations/57166600,https://static.inaturalist.org/photos/91161633/medium.jpeg?1598049637,,"",,1,0,false,333,Utica,43.0750672051,-75.2724487681,65,65,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57208780,2020-08-22T14:17:58+02:00,2020-08-22,2020-08-22 08:17:58 -0400,UTC,1933395,irisvs,2020-08-22 08:18:30 -0400,2020-08-22 08:18:38 -0400,needs_id,,https://www.inaturalist.org/observations/57208780,https://inaturalist-open-data.s3.amazonaws.com/photos/91234158/medium.jpeg?1598098715,,"",,0,0,false,333,Wageningen,51.9697764403,5.6809761157,65,65,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
57211145,2020-08-22 2:52:01 PM GMT+02:00,2020-08-22,2020-08-22 08:52:01 -0400,Africa/Johannesburg,3126996,sinja,2020-08-22 08:55:00 -0400,2020-08-22 09:03:20 -0400,needs_id,,https://www.inaturalist.org/observations/57211145,https://static.inaturalist.org/photos/91239245/medium.jpeg?1598101397,,"",,0,0,false,2,Golo Brdo,46.1109374923,14.4160014018,4208,4208,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57213185,2020-08-22T14:46:15+02:00,2020-08-22,2020-08-22 08:46:15 -0400,Bratislava,806882,mikhornet,2020-08-22 09:20:09 -0400,2020-08-22 15:21:43 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/57213185,https://inaturalist-open-data.s3.amazonaws.com/photos/91242284/medium.jpeg?1598102957,,"",ID by Seek ,1,0,false,333,Viničné,48.2674789005,17.3110312968,5,5,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57221959,Sat Aug 22 2020 16:37:07 GMT+0200 (GMT+2),2020-08-22,2020-08-22 10:37:07 -0400,Africa/Johannesburg,3447143,michieljorissen,2020-08-22 10:55:47 -0400,2020-08-22 10:55:52 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57221959,https://inaturalist-open-data.s3.amazonaws.com/photos/91255550/medium.jpg?1598108150,,"",,0,0,false,3,"Sumatralaan, Eindhoven, Noord-Brabant, NL",51.45691333,5.50072167,1414,1414,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
57227683,2020-08-05 11:14:32 AM CDT,2020-08-05,2020-08-05 12:14:32 -0400,Central Time (US & Canada),339482,grantxyz,2020-08-22 11:46:46 -0400,2020-12-20 22:47:52 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57227683,https://inaturalist-open-data.s3.amazonaws.com/photos/91264814/medium.jpeg?1598111212,,"",,1,0,false,2,"Monona, WI 53714, USA",43.0887971944,-89.3168391944,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57229769,2020-08-22 6:00:45 PM GMT+02:00,2020-08-22,2020-08-22 12:00:45 -0400,Africa/Johannesburg,2290311,adaddada,2020-08-22 12:03:56 -0400,2020-08-22 12:04:14 -0400,needs_id,,https://www.inaturalist.org/observations/57229769,https://static.inaturalist.org/photos/91268015/medium.jpeg?1598112251,,"",,0,0,false,2,"Asbach, Deutschland",50.6584447,7.411654,1899,1899,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
57230380,Sat Aug 22 2020 14:11:31 GMT+0100 (GMT+1),2020-08-22,2020-08-22 08:11:31 -0400,Amsterdam,3215943,sigreen,2020-08-22 12:08:32 -0400,2020-08-22 15:19:58 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/57230380,https://inaturalist-open-data.s3.amazonaws.com/photos/91268738/medium.jpg?1598112531,,"",,1,0,false,3,"Great Britain, Biggleswade, England, GB",52.0785155043,-0.2491885938,24,24,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57231171,2020-08-22 6:14:50 PM GMT+02:00,2020-08-22,2020-08-22 12:14:50 -0400,Africa/Johannesburg,3086041,edgars5,2020-08-22 12:15:29 -0400,2020-08-28 03:40:17 -0400,needs_id,,https://www.inaturalist.org/observations/57231171,https://static.inaturalist.org/photos/91269830/medium.jpeg?1598112934,,"",,1,0,false,2,"1025 LX Amsterdam, Netherlands",52.3910589295,4.9383220072,8,8,,,false,,,Duitse wesp,Vespula germanica,German Yellowjacket,Insecta,126155
57235848,2020/08/21 5:59 PM CDT,2020-08-21,2020-08-21 18:59:00 -0400,Central Time (US & Canada),52316,molanic,2020-08-22 13:00:06 -0400,2021-01-01 00:57:01 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/57235848,https://inaturalist-open-data.s3.amazonaws.com/photos/91277049/medium.jpeg?1598115390,,iNat,,1,0,false,,"Illinois, US",41.9914803552,-88.0216080394,30,27723,obscured,,true,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57238014,2020-08-22 1:40:41 PM GMT+01:00,2020-08-22,2020-08-22 07:40:41 -0400,Amsterdam,3422470,mattjupe,2020-08-22 13:19:16 -0400,2020-08-22 13:20:23 -0400,needs_id,,https://www.inaturalist.org/observations/57238014,https://static.inaturalist.org/photos/91281806/medium.jpeg?1598116778,,"",,0,0,false,2,"St Dunstans Church, Poole BH14 0BU, UK",50.7251617667,-1.9387990694,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57243332,2020/08/22 11:21 AM BST,2020-08-22,2020-08-22 06:21:00 -0400,London,3463329,paulyetman,2020-08-22 14:03:39 -0400,2020-09-11 16:00:21 -0400,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/57243332,https://inaturalist-open-data.s3.amazonaws.com/photos/91279847/medium.jpg?1598116204,,"Fackenden Down, Kent Wildlife Trust reserves, Wasp sp.",Additional photograph added of same wasp seen showing face - lacks anchor shape of common wasp and has small black spots present.  Also fourth photo shows yellow band on side of thorax is 'sub-triangular' not parallel side.,1,0,false,,"Kent, UK",51.3241790667,0.1948201617,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57246207,Sat Aug 22 2020 13:10:05 GMT-0500 (CDT),2020-08-22,2020-08-22 09:10:05 -0400,UTC,3481383,brittni12,2020-08-22 14:31:26 -0400,2021-01-22 15:21:07 -0500,research,,https://www.inaturalist.org/observations/57246207,https://static.inaturalist.org/photos/91790879/medium.jpg?1598362743,,"",,2,0,false,3,"Church St, Stevens Point, WI, US",44.4977855739,-89.560973926,16,16,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57250801,2020-08-22 3:01:23 PM EDT,2020-08-22,2020-08-22 15:01:23 -0400,Eastern Time (US & Canada),3282255,timmie1,2020-08-22 15:09:19 -0400,2020-08-22 17:10:32 -0400,research,,https://www.inaturalist.org/observations/57250801,https://static.inaturalist.org/photos/91303156/medium.jpeg?1598123363,,"",,1,0,false,2,Gatineau Park,45.4470106959,-75.768327713,263,263,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57253444,2020-08-22 5:56:00 PM GMT+02:00,2020-08-22,2020-08-22 11:56:00 -0400,Africa/Johannesburg,3107078,only_human,2020-08-22 15:31:15 -0400,2020-08-22 15:31:31 -0400,needs_id,,https://www.inaturalist.org/observations/57253444,https://static.inaturalist.org/photos/91308058/medium.jpeg?1598124688,,"",,0,0,false,2,"56745 Rieden, Deutschland",50.3938105876,7.1707084402,34,34,,,false,gps,gps,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
57266129,Sat Aug 22 2020 18:06:45 GMT+0100 (GMT+1),2020-08-22,2020-08-22 12:06:45 -0400,Amsterdam,3322988,lublamai,2020-08-22 17:26:31 -0400,2020-08-26 15:33:29 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/57266129,https://inaturalist-open-data.s3.amazonaws.com/photos/92005171/medium.jpg?1598470393,,"",,1,0,false,3,"Great Britain, Burford, England, GB",51.77504667,-1.65442167,15,15,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
57270877,Sat Aug 22 2020 17:22:28 GMT-0400 (EDT),2020-08-22,2020-08-22 17:22:28 -0400,Eastern Time (US & Canada),3372004,schoolstreetflowers,2020-08-22 18:12:54 -0400,2021-01-08 10:22:43 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/57270877,https://inaturalist-open-data.s3.amazonaws.com/photos/91335344/medium.jpg?1598134400,,"",In cobwebby bedstraw ,1,0,false,3,"Union St, Orleans, VT, US",44.80994667,-72.19906667,10,10,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
